TimeElapsed(s),GazeX,GazeY,PlayerScore
84.41585,1291.277,588.5342,5
84.44906,980.3633,601.8795,5
84.48255,951.8402,613.4623,5
84.51439,939.8367,620.4717,5
84.54795,927.6087,630.5983,5
84.58012,919.7081,642.9885,5
84.6135,906.3313,649.2275,5
84.64784,885.5251,664.1386,5
84.68105,882.7574,669.5385,5
84.71538,855.3737,674.936,5
84.75065,847.1904,657.03,5
84.78377,846.2322,638.9879,5
84.81763,811.0038,635.1747,5
84.84668,790.4472,623.4344,5
84.88176,783.0576,619.6781,5
84.91572,765.3496,630.1442,5
84.94987,684.7323,615.0289,5
84.98341,587.6792,573.8804,5
85.0155,508.9406,551.1904,5
85.05008,489.6837,542.0729,5
85.08496,452.7172,511.5841,5
85.11557,422.156,471.2538,5
85.14704,398.0032,451.1307,5
85.1808,294.3231,427.3952,5
85.21449,196.3279,477.2486,5
85.24989,-278.6332,-266.1436,5
85.28141,184.9471,585.1852,5
85.31425,171.5806,361.2503,5
85.34763,229.8919,345.2812,5
85.38292,309.7299,566.8489,5
85.41537,296.8036,569.5681,5
85.45035,271.8563,574.0228,5
85.48439,275.9315,579.3792,5
85.51749,277.6624,571.7233,5
85.55154,264.9283,574.847,5
85.58376,261.3851,568.9678,5
85.61656,271.1049,575.193,5
85.64896,282.2753,583.0938,5
85.68114,281.7366,578.0702,5
85.71819,280.2469,580.1822,5
85.74999,285.7821,584.3367,5
85.78261,282.4004,585.2326,5
85.81464,281.9555,575.4294,5
85.84764,288.6381,563.1046,5
85.88061,288.4928,564.9054,5
85.91823,745.4103,538.5819,5
85.94833,1023.099,532.9868,5
85.98155,1022.464,531.9239,5
86.01541,1022.409,524.7319,5
86.04984,1029.85,523.1975,5
86.08258,1026.617,516.4636,5
86.11565,1026.551,519.2106,5
86.1476,1029.091,539.556,5
86.18005,1297.974,514.347,5
86.21732,1601.088,836.6858,5
86.24938,1436.012,895.1408,5
86.28217,1436.012,895.1408,5
86.31495,1436.012,895.1408,5
86.34776,1436.012,895.1408,5
86.38136,1436.012,895.1408,5
86.41717,1436.012,895.1408,5
86.4508,1436.012,895.1408,5
86.48016,1436.012,895.1408,5
86.51646,1436.012,895.1408,5
86.54995,1436.012,895.1408,5
86.58456,1493.044,487.6777,5
86.61386,1481.686,459.9449,5
86.6472,1469.348,433.0031,5
86.68281,1461.01,434.4579,5
86.71394,1461.077,439.0517,5
86.74741,1463.38,425.7921,5
86.78242,1446.244,416.0031,5
86.81456,1432.436,417.6022,5
86.84839,1424.073,420.5944,5
86.88515,1399.353,423.3394,5
86.91734,1346.177,432.8223,5
86.94996,1310.291,431.6861,5
86.9832,1083.388,426.7543,5
87.01729,825.8124,403.8577,5
87.04789,764.5389,398.5605,5
87.08094,740.593,409.0233,5
87.1149,713.0736,420.6828,5
87.14767,704.5227,428.7746,5
87.18409,672.2624,459.213,5
87.21422,650.3561,466.246,5
87.24963,651.4602,504.7301,5
87.28288,647.6774,541.4066,5
87.31597,618.5901,547.1172,5
87.35036,594.3969,546.0409,5
87.38058,585.2388,574.1111,5
87.41537,434.1096,520.3514,5
87.44684,265.1808,414.8116,5
87.48473,-94.42902,435.7414,5
87.51715,-94.42902,435.7414,5
87.54963,-94.42902,435.7414,5
87.58623,-94.42902,435.7414,5
87.61387,-94.42902,435.7414,5
87.64934,-94.42902,435.7414,5
87.68111,-94.42902,435.7414,5
87.71362,-94.42902,435.7414,5
87.74786,-94.42902,435.7414,5
87.78141,-94.42902,435.7414,5
87.8149,-94.42902,435.7414,5
87.84993,-94.42902,435.7414,5
87.8829,-94.42902,435.7414,5
87.91614,-94.42902,435.7414,5
87.94878,-94.42902,435.7414,5
87.98244,-94.42902,435.7414,5
88.01418,-94.42902,435.7414,5
88.04921,-94.42902,435.7414,5
88.08295,-94.42902,435.7414,5
88.11822,-94.42902,435.7414,5
88.14786,-94.42902,435.7414,5
88.18275,-48.10712,947.71,5
88.21796,208.6522,815.8558,5
88.24815,247.9518,769.2742,5
88.2825,30.49227,854.5466,5
88.3179,-131.8499,852.7228,5
88.34769,-80.13043,871.2858,5
88.38024,274.7604,803.4493,5
88.41749,193.1568,813.2739,5
88.44831,142.5002,785.2311,5
88.48026,186.6308,740.5907,5
88.51572,192.4514,744.3179,5
88.54864,219.3997,710.8453,5
88.58006,241.8453,705.8392,5
88.61625,235.0574,730.9112,5
88.64767,226.1026,738.9429,5
88.68299,233.3543,747.6714,5
88.71487,243.9217,763.7885,5
88.74778,616.8959,700.0936,5
88.78246,1012.036,636.3125,5
88.81652,1042.815,646.2718,5
88.84992,1033.807,654.5186,5
88.88212,1035.34,666.9173,5
88.91417,1194.41,657.9218,5
88.94735,1498.639,694.187,5
88.98242,1669.743,737.1534,5
89.01476,1691.289,715.1358,5
89.04863,1675.819,709.7495,5
89.08183,1675.736,735.0962,5
89.1143,1701.036,717.2391,5
89.14687,1710.911,731.4415,5
89.18413,1736.138,726.9995,5
89.21446,1721.301,737.0549,5
89.24778,1712.668,728.9956,5
89.28137,1713.663,730.9677,5
89.31585,1691.68,746.7356,5
89.3486,1682.375,740.2444,5
89.38273,1674.706,741.7765,5
89.41733,1600.536,785.4926,5
89.44707,1440.907,868.3516,5
89.48031,1341.123,881.9094,5
89.51551,1300.295,856.6805,5
89.54788,1281.836,867.2387,5
89.58266,1266.847,892.8555,5
89.61646,1225.49,897.5603,5
89.64676,1147.741,892.6655,5
89.68104,828.0041,922.9417,5
89.716,576.4377,955.7929,5
89.74841,601.3372,951.4026,5
89.78371,567.6614,940.6332,5
89.81823,538.7668,918.7559,5
89.85049,510.6859,920.2308,5
89.88466,482.8885,919.8813,5
89.91591,457.7406,936.4695,5
89.94726,443.9203,906.3964,5
89.98452,403.3193,759.5916,5
90.01462,397.8316,603.5851,5
90.04893,369.2473,565.264,5
90.08347,334.4185,549.6324,5
90.11356,320.7805,563.9783,5
90.14816,271.7227,625.0555,5
90.18247,182.3017,683.973,5
90.21684,163.9216,692.0886,5
90.24688,176.5291,693.5656,5
90.28107,165.1575,697.5478,5
90.31549,160.1058,714.7853,5
90.35052,165.1194,731.6485,5
90.38503,169.2092,697.9196,5
90.41484,235.292,726.0172,5
90.44959,645.2692,771.6973,5
90.48083,985.7794,767.6481,5
90.51741,975.1235,777.6907,5
90.55137,948.7117,808.2941,5
90.58021,928.551,801.8572,5
90.6143,918.9455,786.4341,5
90.65148,843.8074,759.1793,5
90.6837,595.5924,509.3444,5
90.71806,245.751,176.0899,5
90.74849,245.751,176.0899,5
90.7831,189.8683,176.0802,5
90.81739,198.7946,186.2523,5
90.85017,167.3288,204.002,5
90.8825,74.69356,197.2953,5
90.91488,101.2684,203.2057,5
90.94772,147.3247,250.257,5
90.98189,131.2826,257.6491,5
91.0171,139.9127,233.2246,5
91.0514,156.79,229.5443,5
91.08473,179.3246,225.1846,5
91.11411,267.778,228.0716,5
91.15011,438.5195,256.6104,5
91.18356,542.9559,267.0959,5
91.21412,531.0574,283.6686,5
91.24712,523.9862,281.231,5
91.28396,531.8297,264.6637,5
91.31771,547.4676,274.9712,5
91.34669,575.107,284.3139,5
91.38122,1277.077,621.2502,5
91.41679,1373.616,659.4747,5
91.44974,1396.156,670.8184,5
91.4831,1406.433,681.4377,5
91.51788,1407.429,677.7142,5
91.55039,1426.251,679.0413,5
91.58313,1423.134,680.3101,5
91.61654,1422.895,680.7985,5
91.65088,1429.086,679.0355,5
91.68127,1456.148,683.2615,5
91.71622,1560.341,660.3366,5
91.75084,1746.799,605.2657,5
91.78131,1830.116,580.9531,5
91.81828,1833.629,588.2275,5
91.85098,1824.672,589.6068,5
91.88531,1806.268,593.7333,5
91.91582,1813.901,594.6544,5
91.94729,1830.801,606.3516,5
91.98352,1830.065,612.9691,5
92.01727,1824.103,601.254,5
92.04847,1784.982,595.218,5
92.08279,1775.167,612.5342,5
92.11467,1629.158,629.6338,5
92.15072,1419.503,683.0712,5
92.1828,1330.621,715.7245,5
92.2151,1297.108,737.3162,5
92.25151,1135.158,783.9614,5
92.28196,983.4985,802.2526,5
92.31606,939.7777,829.6549,5
92.35019,908.5722,852.5694,5
92.38253,876.3607,853.7422,5
92.41657,850.5306,866.1401,5
92.44923,835.9652,873.2711,5
92.48051,788.6733,875.0482,5
92.51557,729.0609,914.1868,5
92.5497,722.5208,915.8777,5
92.58154,699.49,904.2197,5
92.61467,653.0131,923.4166,5
92.65102,618.4117,926.5014,5
92.68182,588.34,911.2485,5
92.71798,535.8477,914.2591,5
92.75028,488.0677,925.9582,5
92.78193,460.8073,924.4827,5
92.81761,441.8488,912.6818,5
92.84731,402.1966,909.703,5
92.8839,367.4644,895.7264,5
92.9162,355.9435,874.7964,5
92.95058,311.2098,868.4864,5
92.9839,305.3163,879.779,5
93.01439,390.7898,876.3511,5
93.04883,653.2373,715.8949,5
93.08154,952.1955,485.6137,5
93.11692,1090.549,425.7731,5
93.15209,1072.412,450.0156,5
93.18353,1198.382,399.1352,5
93.21835,1361.265,360.8151,5
93.24937,1351.632,378.3062,5
93.28241,1354.258,378.8996,5
93.31391,1367.146,360.9197,5
93.34832,1566.604,477.7427,5
93.38293,1753.08,560.605,5
93.41805,1743.962,560.0818,5
93.44674,1754.962,549.2802,5
93.4822,1786.237,545.4057,5
93.51609,1792.005,550.2748,5
93.55013,1782.089,550.0365,5
93.58294,1801.225,545.2162,5
93.61536,1803.024,535.74,5
93.651,1786.97,556.5098,5
93.68245,1776.975,560.732,5
93.71346,1774.632,554.6875,5
93.74769,1807.646,535.9851,5
93.7823,1803.819,532.4871,5
93.81567,1782.624,544.5442,5
93.85041,1796.992,562.9644,5
93.88287,1790.981,551.2141,5
93.91496,1658.911,511.6156,5
93.94733,1383.174,427.736,5
93.98456,1350.328,420.0823,5
94.01671,1258.24,384.9159,5
94.04996,1116.524,333.5584,5
94.08384,1017.285,310.2119,5
94.11612,831.6106,298.7286,5
94.14774,650.9498,231.1503,5
94.18105,639.6527,207.6405,5
94.21471,585.7597,257.6482,5
94.25096,535.2871,249.6949,5
94.28041,522.7737,221.6902,5
94.31448,508.1952,180.5587,5
94.34884,440.4735,222.7216,5
94.38162,488.3748,273.469,5
94.4142,480.0922,305.5999,5
94.44918,419.0376,288.5455,5
94.48321,412.9667,305.8129,5
94.51803,413.9469,302.0079,5
94.54768,383.424,297.5414,5
94.58091,347.5821,301.7317,5
94.61382,335.0466,313.0222,5
94.651,333.1842,314.1229,5
94.68296,311.1054,332.2118,5
94.71619,298.9245,314.7799,5
94.74844,300.4988,317.3193,5
94.78137,290.4865,313.1639,5
94.81466,299.0883,303.4968,5
94.84949,331.0469,298.7874,5
94.88348,351.2761,281.996,5
94.91744,351.2761,281.996,5
94.95115,1076.736,532.6359,5
94.9849,808.2966,488.269,5
95.01736,543.2229,419.648,5
95.04883,557.5054,374.0173,5
95.08281,867.0697,357.7476,5
95.11392,888.0589,308.401,5
95.14895,917.6862,263.5883,5
95.18299,818.2798,239.0394,5
95.21642,1241.985,503.2194,5
95.25125,1242.438,454.584,5
95.28175,1224.118,420.4708,5
95.3143,1224.118,420.4708,5
95.34853,1751.95,233.7997,5
95.38193,1745.782,237.2816,5
95.41647,1891.219,287.2833,5
95.4497,1891.219,287.2833,5
95.48361,1891.219,287.2833,5
95.51361,1891.219,287.2833,5
95.54913,1891.219,287.2833,5
95.58236,1891.219,287.2833,5
95.61443,1891.219,287.2833,5
95.65076,1891.219,287.2833,5
95.68093,1891.219,287.2833,5
95.71619,1891.219,287.2833,5
95.74765,1891.219,287.2833,5
95.78223,1891.219,287.2833,5
95.81709,1891.219,287.2833,5
95.85179,1891.219,287.2833,5
95.88084,1891.219,287.2833,5
95.91592,1891.219,287.2833,5
95.95067,1891.219,287.2833,5
95.98501,1891.219,287.2833,5
96.01477,1891.219,287.2833,5
96.05228,1891.219,287.2833,5
96.08122,1891.219,287.2833,6
96.1145,1891.219,287.2833,6
96.14899,1891.219,287.2833,6
